Id,SalePrice
1595,123883.72589158981
1596,255836.21304642197
1597,213586.5907445586
1598,214172.13284907755
1599,176496.74536326752
1600,170242.54947725963
1601,77995.64119185162
1602,114849.6215096699
1603,80084.93526499945
1604,283515.35587559943
1605,237923.62474826028
1606,165640.23763484898
1607,171108.19180582004
1608,214082.87972494328
1609,185394.53982263483
1610,150860.3148633187
1611,142258.7432629131
1612,164766.75478493975
1613,163068.57347035545
1614,130775.70616356234
1615,92248.16159892367
1616,74083.66458869156
1617,91318.74371717255
1618,123706.67770995089
1619,135960.50512521304
1620,177527.45839886248
1621,133081.24064974437
1622,133721.95193200497
1623,293865.028348693
1624,208098.22428284222
1625,126578.34982082597
1626,163678.79105659286
1627,185027.11253320976
1628,275384.52641026134
1629,168997.03017626042
1630,375455.6813996567
1631,219950.79994134817
1632,246636.82461178539
1633,169702.46287504397
1634,189582.58423755717
1635,182726.06996845163
1636,155965.53496114654
1637,194149.46508350287
1638,198890.13158742804
1639,177798.94754278267
1640,266633.8209485083
1641,171004.60269569603
1642,231007.16469904318
1643,224498.51142357086
1644,219335.71335672896
1645,193318.4701628537
1646,159780.42634364468
1647,156945.1316096159
1648,135112.23844645167
1649,137307.3896552504
1650,116179.58854993472
1651,120764.35259654828
1652,100728.40698961118
1653,101745.8644685766
1654,147294.12582666415
1655,142755.9183488235
1656,145132.81348838366
1657,151672.40497680934
1658,148109.87596277657
1659,121039.41025633086
1660,147119.70593143726
1661,432098.150054785
1662,417710.8484731923
1663,386076.94374458527
1664,422229.2253667737
1665,313748.147413346
1666,317561.5897720649
1667,363990.17597782257
1668,335199.6834313074
1669,290236.11370777513
1670,345889.5171775029
1671,261394.80158525376
1672,512696.1831806793
1673,283768.81573744165
1674,241796.78844315073
1675,184063.74739987467
1676,187232.7741975132
1677,220021.33134221975
1678,523505.24684852763
1679,402006.9992893015
1680,354817.34856746276
1681,230679.6858816217
1682,294409.20661914523
1683,173066.36006327745
1684,172986.70040448537
1685,169133.2289411028
1686,168778.2815608369
1687,168138.8792490152
1688,189216.91718568516
1689,185269.0493271133
1690,187698.69353497622
1691,178898.9939853559
1692,252992.6998149284
1693,168002.49416574356
1694,185814.1532109567
1695,165796.03925673442
1696,269069.7744543486
1697,171420.91143351526
1698,366362.567467948
1699,325778.1718482483
1700,245539.22327807074
1701,269957.3632764301
1702,267388.1871801105
1703,254909.4826603661
1704,292955.71347500064
1705,219067.01374133365
1706,474206.4694190015
1707,217745.90319785522
1708,209736.27611063825
1709,277281.38736534154
1710,212921.46884034318
1711,242060.16133059902
1712,257070.10870162072
1713,278027.27138710214
1714,222454.42439669062
1715,204829.8975325632
1716,179591.17595892106
1717,170564.04460400305
1718,145740.96513170874
1719,203564.8701842818
1720,238117.90440874454
1721,163627.25353538222
1722,139492.0516538833
1723,157378.36421907524
1724,212765.13956831786
1725,249745.98685370613
1726,186104.72947722493
1727,164551.4705397734
1728,176298.21684948573
1729,167568.86909949323
1730,153564.56583644394
1731,114401.2390522435
1732,132928.0734129545
1733,118801.00262542556
1734,113068.85701075387
1735,129431.15514817764
1736,117937.6370326597
1737,328619.9590405622
1738,220515.06710644183
1739,274625.73727384955
1740,238245.8807120158
1741,193527.62457561755
1742,170549.7797959551
1743,166758.16395589185
1744,315068.06555359834
1745,234590.43603148154
1746,180509.77699452272
1747,213701.0641665309
1748,231022.323046514
1749,149288.83569909798
1750,133462.29050149562
1751,242724.73602446387
1752,124751.28660857595
1753,139079.482935406
1754,198716.2308149905
1755,169478.50187304194
1756,131396.76484815512
1757,122321.81115934165
1758,149301.68466415803
1759,158159.65959537888
1760,170223.00119035167
1761,141717.95831600783
1762,175698.5082129473
1763,169987.40700215267
1764,118007.88691461532
1765,163880.5106457181
1766,167510.0501661592
1767,213973.28202706386
1768,145552.2785821794
1769,176078.91990802725
1770,147333.86694259456
1771,125243.67113625967
1772,138593.2926989242
1773,133141.58879222488
1774,123157.0635999069
1775,138643.50160353415
1776,128973.12841544574
1777,115448.31920494665
1778,134997.9088575305
1779,115391.16168605188
1780,170875.13749609588
1781,133906.70940451563
1782,88394.61186056785
1783,140275.52321308557
1784,101398.95609324044
1785,126071.78222557293
1786,132696.33026888335
1787,155269.8037665257
1788,63355.2195282665
1789,103647.82696705192
1790,82760.37479570796
1791,189052.38334411097
1792,156598.7213291515
1793,132852.25670026947
1794,142422.27962114912
1795,130683.58143206054
1796,120137.85520432454
1797,113954.416868616
1798,126450.84230571827
1799,109886.1142861249
1800,145122.27108996705
1801,128386.16945895982
1802,114974.68019654292
1803,151374.15238722222
1804,138417.88355947175
1805,140348.85702052
1806,115919.56843826378
1807,131805.34751444327
1808,129271.23534783366
1809,120584.72042666744
1810,143087.27145361342
1811,101276.19422106577
1812,98770.5599839932
1813,126699.6806324487
1814,100085.38184631367
1815,55040.82152348082
1816,96683.01202296492
1817,108562.11090878381
1818,147278.9229666631
1819,128303.23822324212
1820,53658.626541309175
1821,98902.62920812206
1822,142052.74142591917
1823,34960.44671294098
1824,140511.54126686402
1825,130645.95890293519
1826,111858.49784845326
1827,104650.86637752247
1828,139303.2730296553
1829,124359.88693820607
1830,138350.52432949663
1831,144707.1767115642
1832,74976.42103036193
1833,143742.30249575904
1834,127691.28962031746
1835,149234.27863100686
1836,119558.32394003862
1837,91827.54795613658
1838,124238.5751178951
1839,88675.44008147415
1840,167907.19933771904
1841,153985.2308035172
1842,92907.02886769349
1843,137594.95148827918
1844,141724.55901418655
1845,135112.50607746094
1846,152283.13167510604
1847,159868.31028704956
1848,56503.59157515122
1849,111370.52198010747
1850,115918.7595537275
1851,154521.60997162774
1852,130803.76267171149
1853,132690.54633076844
1854,168745.11233928901
1855,144122.47826024963
1856,227759.89689059116
1857,140645.4144356943
1858,134214.74130585446
1859,112956.3439846888
1860,154548.27909772057
1861,108642.38153985808
1862,290342.5430630898
1863,280300.8071121163
1864,280300.8071121163
1865,333900.36373607727
1866,348591.0140688143
1867,227103.82801617484
1868,308905.1954818101
1869,201305.3807228056
1870,233668.0984702474
1871,233495.85237168515
1872,169303.07997984957
1873,246921.36358921163
1874,142906.7464139473
1875,206609.7093642838
1876,200576.8699051422
1877,206526.87124544103
1878,186645.2878279354
1879,134519.00634899782
1880,130529.59316830068
1881,239844.8322269252
1882,252754.00707971907
1883,190427.3942707711
1884,204200.61341804004
1885,242526.64622155533
1886,301579.88455601025
1887,197742.73537697736
1888,274314.9998698312
1889,159467.83573492506
1890,130266.77685024097
1891,122545.72447828237
1892,108278.57150879636
1893,128938.99413867887
1894,131295.07946835968
1895,125478.15094352368
1896,123859.83940074829
1897,116710.83013910204
1898,115138.18017283075
1899,160749.2761099356
1900,152526.96921898154
1901,174319.87376700426
1902,150561.10088279145
1903,218619.26830858027
1904,156955.91126106295
1905,190832.00538188967
1906,187277.16274286306
1907,196350.35839479207
1908,113278.10468177863
1909,140760.1462763462
1910,123377.20094984185
1911,227766.82049168443
1912,304599.1484697535
1913,148156.58582346
1914,51709.90226986907
1915,321834.9245191863
1916,68575.66687110212
1917,247264.2009096976
1918,141139.87773884978
1919,170522.19443577933
1920,150749.186282652
1921,464883.74502581015
1922,344250.7399989512
1923,214174.59999290682
1924,237968.62164949437
1925,200644.7305077973
1926,391054.71049484046
1927,134524.36113039087
1928,160973.8179786126
1929,118895.20833439883
1930,132973.0539983701
1931,143441.47463000726
1932,135622.42837489
1933,179445.41273638688
1934,180808.72135222852
1935,170014.9344236247
1936,185011.5309219673
1937,182179.26836507628
1938,177945.16754836473
1939,248950.09270477507
1940,181748.70868863017
1941,166774.50183710203
1942,193069.03828811925
1943,205476.87562601903
1944,355528.74185897375
1945,397883.5149269304
1946,149069.2835670025
1947,364354.0648431986
1948,173126.14082659502
1949,243785.52829437968
1950,183584.21620469485
1951,242328.02278365553
1952,223268.9365147286
1953,166357.16010369174
1954,182190.25288154715
1955,126507.67538327767
1956,296601.3466694821
1957,146057.87601474958
1958,301200.35776848445
1959,137138.79646059588
1960,113330.2541789511
1961,119162.34556314872
1962,95178.56832702536
1963,104818.93561508006
1964,110753.5097174835
1965,142893.7595154914
1966,134953.3885701582
1967,280539.6530766783
1968,483057.96812485013
1969,403872.0010551402
1970,456842.5320195651
1971,458380.4583077085
1972,392966.76409753604
1973,257826.88394749656
1974,316587.352021409
1975,468491.71049767657
1976,258826.34707159456
1977,373092.79427291494
1978,378458.72697831946
1979,348249.5055471968
1980,192341.52262925403
1981,335486.80992021685
1982,216736.08559949207
1983,197736.42774534086
1984,170669.176851519
1985,218160.17507633235
1986,207902.47932659238
1987,176509.98760703183
1988,174757.78040135303
1989,193038.6578505126
1990,211122.00924370403
1991,247825.7683422066
1992,209884.9377621513
1993,167590.70054996765
1994,237361.00095635292
1995,189131.9933017218
1996,249680.1486125262
1997,315826.65355639864
1998,315123.85519241204
1999,258429.51885397476
2000,326136.91590082354
2001,258166.82350266312
2002,247148.1148949896
2003,255464.16424816786
2004,259428.7435280074
2005,213394.66640537503
2006,229264.68613276377
2007,246441.3487692446
2008,219351.43621216607
2009,194054.70665926387
2010,192604.22130132795
2011,156061.61070944933
2012,169417.3548588058
2013,179097.6582083528
2014,189254.5627712412
2015,201576.29747117124
2016,195213.32687376768
2017,195704.5579836136
2018,122475.99829770066
2019,140948.27096804423
2020,105340.05476505157
2021,106459.61030941694
2022,172247.04248190735
2023,141957.18964847707
2024,245187.3268853869
2025,377265.47514994955
2026,173100.15075479535
2027,153809.91599206955
2028,143392.09386542175
2029,167157.30395974466
2030,285773.85484811274
2031,219084.7695693057
2032,237832.4155463599
2033,268886.50940384046
2034,163314.7297523982
2035,219817.54978046435
2036,188228.9826740006
2037,195143.5043066233
2038,296711.90126419516
2039,225485.11532093128
2040,337448.8502645501
2041,289777.473367968
2042,206197.25689774333
2043,169942.10353157856
2044,157591.38159566393
2045,220117.55316088026
2046,141271.24950246568
2047,142210.6172929322
2048,133671.9801011025
2049,139013.432680625
2050,174869.61319914885
2051,109616.9867765908
2052,128255.44105232686
2053,142101.00512852662
2054,85503.1930501524
2055,155706.9290739336
2056,144943.1778786683
2057,119121.59863837305
2058,224778.22354924912
2059,133555.61990623915
2060,172740.45154473695
2061,174036.23601236526
2062,131044.84944517053
2063,112265.76258113782
2064,143603.02956395422
2065,119194.99913456869
2066,166729.65635572726
2067,121864.46013938157
2068,119989.48927676452
2069,90996.27786566337
2070,115332.6222520646
2071,89815.53509873038
2072,139006.4262696812
2073,137617.60008808906
2074,183626.9222850445
2075,150788.7042676713
2076,125637.27379296685
2077,154380.5514305929
2078,129180.93057023585
2079,134322.58023199832
2080,122861.7499631753
2081,125219.138091101
2082,118364.17176674778
2083,145031.11495398352
2084,113012.76073762153
2085,121616.38631516932
2086,120158.05637392531
2087,121938.47416439177
2088,92247.82835904867
2089,73204.96160778138
2090,126445.60020270453
2091,127489.51889429659
2092,122788.15301947104
2093,129571.59803993694
2094,125684.6354927256
2095,152856.85846981083
2096,79960.78204553496
2097,99668.42462646683
2098,149578.9730367116
2099,63955.142082872895
2100,89053.75140782271
2101,128782.92244454609
2102,117335.33815701462
2103,102075.4674769647
2104,133759.47029900982
2105,123533.34347274461
2106,61986.91946383977
2107,239847.53534622025
2108,113947.68417136376
2109,111587.95702803045
2110,133377.9927792627
2111,141471.00894455498
2112,143297.46343337212
2113,121432.43562404053
2114,111617.11890058125
2115,161664.69943229543
2116,121885.90826087879
2117,141729.31162681925
2118,125715.61171184525
2119,99237.3795292792
2120,123522.37905178487
2121,105074.1886081456
2122,109399.22719540642
2123,77398.05086614814
2124,167802.17194861104
2125,125967.04867816914
2126,148200.7878876961
2127,156497.57311412433
2128,122430.57541580852
2129,102300.56766706843
2130,136035.98666518848
2131,135619.6435052628
2132,123519.49536625548
2133,123181.17704257806
2134,129333.51391017261
2135,103942.72209405305
2136,74069.15050844439
2137,115048.73020036705
2138,131568.88127303595
2139,157311.6306500512
2140,138769.20653543377
2141,152171.53098188326
2142,126530.30416214807
2143,142466.67203971202
2144,126971.42654170457
2145,137433.96649218356
2146,177502.49620110128
2147,128139.97160568147
2148,140488.1219670851
2149,142029.44923012517
2150,231893.95714188644
2151,114953.65834048123
2152,196521.60328762565
2153,170106.36787284992
2154,104594.63750947126
2155,130491.7331825239
2156,277363.47908914665
2157,235542.49024496315
2158,237390.73810341247
2159,203478.9769930403
2160,171762.40783215268
2161,234191.84483554828
2162,440340.8286070848
2163,366467.2094172499
2164,225882.28319948833
2165,181817.92289366515
2166,144539.73659566755
2167,218134.80888796644
2168,208330.5344403109
2169,189528.48425365196
2170,221099.7195100968
2171,143689.50590228377
2172,134271.6033823108
2173,164867.7779592475
2174,235790.73260795494
2175,300732.14387763967
2176,320371.8321359001
2177,244931.7548097486
2178,203153.927038074
2179,137890.791534603
2180,242147.8977665135
2181,178447.49365733928
2182,215580.95902953064
2183,191336.3297701636
2184,122983.29808030806
2185,106507.10824768075
2186,140685.46454175984
2187,158173.23538775314
2188,156006.0257864522
2189,257632.65752865243
2190,83405.95420977808
2191,85230.4512190044
2192,91434.31824958944
2193,108703.11516486801
2194,107949.42299922783
2195,113560.04746703811
2196,100679.89369356063
2197,108790.80879690798
2198,162950.49638403306
2199,184297.7786446183
2200,153106.97655364647
2201,147070.41197250213
2202,213950.2252558455
2203,147029.78927038226
2204,185809.34520766922
2205,118942.11865865703
2206,159065.2609364933
2207,208623.7047603865
2208,265973.93064887036
2209,225294.3240937578
2210,123988.43764670113
2211,115511.76151398623
2212,115523.1461478214
2213,107638.12818723693
2214,125668.68898482501
2215,107267.95643575721
2216,150901.55237257763
2217,82664.65479290472
2218,56900.435852359056
2219,65040.42215374113
2220,57042.17606587199
2221,325407.4567797938
2222,278094.7850023965
2223,297489.0584621061
2224,205095.77837933338
2225,114985.79194490932
2226,188760.66976058425
2227,195689.13206358108
2228,270668.0132966977
2229,242720.3177095007
2230,153046.7657925466
2231,211720.7118856206
2232,176415.47796904994
2233,174388.56967034237
2234,230066.55353405376
2235,214033.9791384626
2236,271395.1780436594
2237,354536.85092174774
2238,207296.1645968317
2239,119385.09441560348
2240,161384.68262950244
2241,173072.50154624865
2242,119242.5759977314
2243,121861.84559035412
2244,102370.44603732578
2245,111911.0732369786
2246,138326.52208548904
2247,116872.96583313335
2248,124760.11389772677
2249,123915.63625545407
2250,132620.3918794752
2251,114526.40845716724
2252,162665.5281396558
2253,155444.20101024857
2254,172442.69056235827
2255,194769.55919491383
2256,174200.0314454082
2257,210298.33755720253
2258,166871.43182136453
2259,182497.72156033726
2260,167508.46090686467
2261,191985.58319908456
2262,200484.93170006198
2263,347517.73282897635
2264,451960.4086192791
2265,187028.17880025157
2266,335781.064695508
2267,370496.72043785796
2268,423839.0708645015
2269,152992.47687941085
2270,191686.60856915385
2271,225659.04344086073
2272,204317.68334788785
2273,165427.5217598996
2274,184468.51090656922
2275,168084.2952357571
2276,198256.45728628637
2277,182198.38760689454
2278,149331.17980838852
2279,128170.99454649276
2280,122900.52720436797
2281,168413.41124421524
2282,184913.05725247116
2283,105541.32814334889
2284,108858.57382223036
2285,136468.2427357779
2286,123735.8600321229
2287,354202.04823825194
2288,269884.41003826604
2289,397703.69553895976
2290,458392.0002416599
2291,326225.8464443432
2292,424866.2720397955
2293,463074.5473028859
2294,433303.1212532418
2295,464453.3054493777
2296,286786.9307336749
2297,316901.1605047843
2298,324411.150457588
2299,412294.36167743744
2300,341599.8121560882
2301,269643.85138363915
2302,238675.9049045632
2303,243049.326358821
2304,244056.53826383257
2305,183466.28746172803
2306,181667.49026477657
2307,190732.5144800129
2308,225132.82403508673
2309,283062.028546123
2310,198873.931495473
2311,193262.07506938037
2312,179452.04337967868
2313,176230.6953951902
2314,164753.8411837568
2315,171200.42857588505
2316,192939.08209242142
2317,188268.69248356007
2318,173333.7851981674
2319,174927.61061792332
2320,195228.45695155056
2321,246257.9270559091
2322,173482.32552125375
2323,184077.64811914423
2324,177766.4088943086
2325,221205.83259223195
2326,171276.4276903054
2327,207318.34490966846
2328,218329.88773883943
2329,191993.32986746734
2330,178148.09962310275
2331,362333.4778101216
2332,407910.88168536156
2333,331200.2864143316
2334,250946.4424432474
2335,269046.2504737138
2336,323338.88158550055
2337,212644.34470066178
2338,281806.1000252924
2339,217665.92895054177
2340,392802.4960664253
2341,236421.8477972783
2342,236961.14829151717
2343,220756.417568544
2344,224668.84722088662
2345,240705.23048913083
2346,209192.45603149373
2347,199197.71755783987
2348,225473.09298871286
2349,180657.72723455366
2350,279983.6403527656
2351,265373.76650834293
2352,250056.89169959232
2353,235097.98211551533
2354,143525.8859218297
2355,155457.2641193537
2356,153060.75289727334
2357,195212.65530640946
2358,195714.00732505962
2359,131457.73853643017
2360,119606.67335435995
2361,148897.97460157663
2362,277394.03638025076
2363,134732.43504200949
2364,156519.11802028527
2365,210248.6705395367
2366,196937.76952761234
2367,226634.0681143505
2368,213403.95291782307
2369,224667.0421407847
2370,166212.9125179771
2371,165865.4933134233
2372,193022.6382160934
2373,281169.0340725394
2374,310124.0914740444
2375,255066.75684966068
2376,264383.6107562799
2377,379707.0777136171
2378,149388.07453092694
2379,200346.23577401647
2380,146482.63438552665
2381,161832.1633876658
2382,196170.6696194796
2383,204494.92002738838
2384,243391.80094505075
2385,165538.88430704377
2386,136315.2620490215
2387,135299.99590479056
2388,98083.40656761943
2389,121716.76129404188
2390,147013.37771493738
2391,142901.08334918445
2392,118650.18582397098
2393,174684.78320095784
2394,144614.76102774593
2395,207804.7563779993
2396,144636.63610133232
2397,219657.6040339353
2398,137338.23801463356
2399,66838.65192064994
2400,67612.05969218133
2401,112519.6796912776
2402,137691.2811069138
2403,136528.78175553473
2404,149810.03573257712
2405,157952.7559742223
2406,141534.9598665679
2407,122739.59237221816
2408,142651.48114516804
2409,123062.81022909997
2410,162576.22589491404
2411,121208.9749125979
2412,157622.75456223727
2413,130443.09788377277
2414,142228.1235001379
2415,132589.25879976188
2416,128523.00319459355
2417,136066.92233848936
2418,131583.8030155132
2419,120061.84604645829
2420,127213.56911754438
2421,149326.4647984908
2422,111454.41104000024
2423,131659.69651473634
2424,150456.18002423248
2425,236996.78136642862
2426,134433.90315159486
2427,132391.82137364024
2428,180773.75191523792
2429,115825.06010829187
2430,129636.0127671617
2431,113831.45605685069
2432,145073.599996484
2433,149934.98859501205
2434,133880.42282383825
2435,149472.63721993336
2436,118222.18103234423
2437,106047.31794422706
2438,128476.22208345254
2439,109610.12676576979
2440,120908.43892980207
2441,91332.04398693399
2442,99987.01085687727
2443,124567.41686330891
2444,125841.66665568018
2445,84612.2545578846
2446,128897.2704137384
2447,188096.36606445684
2448,134883.24549903252
2449,107782.30509265974
2450,149739.44690838162
2451,124775.8340426684
2452,218842.7133544563
2453,95978.58663349005
2454,125744.32706582252
2455,125124.7800034366
2456,136725.83715478212
2457,126558.30987224601
2458,120957.96762272272
2459,110475.2754212913
2460,145029.68797724115
2461,116465.21298234892
2462,143127.05456847014
2463,118192.65072940284
2464,182369.8378000958
2465,141914.58263834065
2466,117363.57508366997
2467,145203.09362235872
2468,75719.69024942527
2469,75238.39603577057
2470,175126.78783272344
2471,209487.30663686467
2472,157900.63850852332
2473,123048.69395769446
2474,71348.64024807744
2475,229152.3170906404
2476,111805.8638187009
2477,123821.28330192836
2478,144760.73001308073
2479,112753.2343960695
2480,160318.63166051672
2481,125217.69144516914
2482,123123.6655116727
2483,112299.61462929312
2484,120118.83722883563
2485,128787.95057788452
2486,162066.35332794313
2487,190266.8182293221
2488,157768.9854557415
2489,146234.29528623426
2490,156390.30420109862
2491,93625.12415291734
2492,179881.63070269485
2493,151690.56534383085
2494,147944.18587853134
2495,93645.34193224988
2496,234344.864601696
2497,150881.49469869898
2498,111138.36851135247
2499,92092.54605349686
2500,122234.84747106246
2501,135224.46621235026
2502,150852.94738471752
2503,105719.37457070456
2504,190554.72821800917
2505,224637.70826425432
2506,250574.36136005656
2507,325329.46809000446
2508,254009.8765052255
2509,212415.24301487222
2510,218352.7544338319
2511,179323.43212760144
2512,207647.17704652902
2513,219130.00121137104
2514,241031.66001445346
2515,147355.26858777791
2516,173863.62487319784
2517,139989.81006567605
2518,150156.56250866517
2519,219381.79172796395
2520,207557.01913646125
2521,188816.57058455984
2522,221255.3960299191
2523,116730.18144476805
2524,131656.77193132762
2525,147404.4487777261
2526,139179.24695793825
2527,119604.01063723497
2528,124587.05440786351
2529,137238.54695877674
2530,118529.23443524675
2531,250170.26203123474
2532,225424.32644164626
2533,192564.13155369196
2534,236915.90248151473
2535,328179.7975429714
2536,231388.9830559559
2537,228937.79079278995
2538,177339.98433530662
2539,186530.4314797428
2540,179424.5268186971
2541,175162.94218261048
2542,166165.54180000417
2543,126274.77284181178
2544,121144.05365896928
2545,140889.1178899612
2546,134596.87694344486
2547,139200.92926954132
2548,156848.0888615073
2549,168021.89259817984
2550,271045.60969366005
2551,136031.5033460801
2552,122934.45507280382
2553,76021.61675642332
2554,112683.88628012697
2555,122643.63950312654
2556,105509.6448869487
2557,104831.57519343561
2558,188173.44147194622
2559,140746.99529722816
2560,145081.26212456872
2561,146762.76806784267
2562,149031.79343621284
2563,150183.2024738441
2564,214499.35422876565
2565,150666.0386624377
2566,170482.63889701295
2567,154147.00057108607
2568,204376.35617146004
2569,200604.16398054833
2570,118881.44516035702
2571,205919.01914190163
2572,163413.46371400202
2573,229326.5275666372
2574,252505.2097964649
2575,129800.6627852833
2576,132700.31692859883
2577,160908.09431976583
2578,81672.46812438084
2579,68977.83863222656
2580,123089.55387107644
2581,109871.97371887571
2582,92853.91363919213
2583,279718.78356554057
2584,178174.947089427
2585,176648.12620045544
2586,211130.018518558
2587,197308.36389051875
2588,143207.41816087245
2589,143945.54636422958
2590,205160.43378442913
2591,218533.39902520366
2592,218763.51733431872
2593,259929.87595622533
2594,181740.76450611075
2595,191685.38189933138
2596,312191.4743542235
2597,176126.58410194685
2598,272342.937633217
2599,309343.495226043
2600,175891.59849111532
2601,146827.89931742454
2602,78174.33253708555
2603,96855.07882809939
2604,95319.14860242483
2605,72913.30424417512
2606,148041.98747694958
2607,199302.81711908113
2608,192885.77639601973
2609,172177.74259901972
2610,116700.74423128508
2611,128125.65245278135
2612,151112.42404387592
2613,133725.84844295582
2614,132387.20566382806
2615,157421.2855862538
2616,140842.82995480334
2617,177818.47580885378
2618,194674.56957630033
2619,199510.322669828
2620,189267.04666577876
2621,176730.29079248625
2622,184073.9201108972
2623,258720.11921055822
2624,308020.3238755809
2625,313637.4233787923
2626,177418.0095708469
2627,171403.7059412532
2628,478720.3171552571
2629,653363.7786700692
2630,349598.6945450838
2631,457052.1495176944
2632,462213.48837630945
2633,345829.8501669857
2634,423301.37421310175
2635,155319.3392871576
2636,186187.36228697136
2637,168142.46253098562
2638,258443.2161972758
2639,193836.61181968686
2640,148869.20097124192
2641,106592.89602438091
2642,181427.49095503462
2643,100461.69158393031
2644,126254.96167431358
2645,101930.89662988302
2646,93330.17031060383
2647,103526.24938552239
2648,148399.7719429366
2649,150663.13564370762
2650,137864.43785856728
2651,146701.5324801228
2652,430752.7304615037
2653,247364.8517365758
2654,254834.23167545086
2655,398341.7532412236
2656,299186.7886042597
2657,361717.68453038
2658,297836.5932699931
2659,302746.2398694336
2660,368561.4926751887
2661,342948.62578331685
2662,356134.4662311625
2663,271635.49814344523
2664,272568.5444001155
2665,329386.16234295344
2666,290039.4533264587
2667,171550.86957306977
2668,175595.8877354689
2669,181641.29853459063
2670,277292.6289682212
2671,177340.3091108974
2672,200848.62551897042
2673,200144.53246736
2674,193013.10053465026
2675,163909.20064192044
2676,183702.4627628763
2677,191650.48575525588
2678,253946.95525088802
2679,270082.0244285727
2680,270430.28686573537
2681,428026.7508648738
2682,321755.82882877026
2683,544616.6011739287
2684,326516.62822216545
2685,338094.7195973472
2686,260998.8702486756
2687,330921.5120510227
2688,227124.2080413435
2689,201070.7784892837
2690,468269.6676566142
2691,193499.14170934705
2692,148815.9013150889
2693,195607.50472769362
2694,146428.6917677342
2695,197089.86787772996
2696,186004.9347430979
2697,192708.19117950802
2698,189459.48934773094
2699,177723.47489237876
2700,154277.1290888403
2701,146620.22844593972
2702,108977.86333200235
2703,123011.21808082818
2704,141445.3016149324
2705,119924.5425499459
2706,115432.19015928032
2707,123682.77683213232
2708,137601.12255499006
2709,110312.00985712493
2710,125634.40099801112
2711,288804.37436609506
2712,390578.15253503306
2713,159846.03381766382
2714,152581.05515559262
2715,167436.39456547625
2716,148810.26116170728
2717,178741.4311217585
2718,235267.5536381578
2719,158819.80459677483
2720,176820.66522346888
2721,134174.05689933698
2722,161879.1487540754
2723,146488.9377128711
2724,134342.30816246843
2725,133707.17265189532
2726,140018.24258594285
2727,182411.29817974713
2728,170304.83070096892
2729,148058.39834889572
2730,141230.92896508035
2731,133675.97624603866
2732,129930.76888965142
2733,152320.00351394943
2734,144874.01189370023
